date,transfer_count,usdc_volume
2026-01-06 00:00:00.000 UTC,758866,42102728730.46806
2026-01-07 00:00:00.000 UTC,726160,40358039444.19534
2026-01-08 00:00:00.000 UTC,597219,45931766990.29405
2026-01-09 00:00:00.000 UTC,560220,50733960698.56678
2026-01-10 00:00:00.000 UTC,434939,41124611930.90466
2026-01-11 00:00:00.000 UTC,397226,40590084339.178406
2026-01-12 00:00:00.000 UTC,563282,61102966364.7983
2026-01-13 00:00:00.000 UTC,595016,50922554144.941765
2026-01-14 00:00:00.000 UTC,610641,55153772940.11669
2026-01-15 00:00:00.000 UTC,607464,41612097354.66594
2026-01-16 00:00:00.000 UTC,545191,48210560150.57861
2026-01-17 00:00:00.000 UTC,462585,26065515410.486984
2026-01-18 00:00:00.000 UTC,433792,40918938438.62326
2026-01-19 00:00:00.000 UTC,606789,52423892477.75636
2026-01-20 00:00:00.000 UTC,584422,68694436905.96855
2026-01-21 00:00:00.000 UTC,587921,49241345230.579895
2026-01-22 00:00:00.000 UTC,589138,71720999265.60623
2026-01-23 00:00:00.000 UTC,530064,59637315284.69624
2026-01-24 00:00:00.000 UTC,452059,65226099233.38747
2026-01-25 00:00:00.000 UTC,453942,57836928663.800545
2026-01-26 00:00:00.000 UTC,549123,59778167308.74976
2026-01-27 00:00:00.000 UTC,554623,52305427816.718285
2026-01-28 00:00:00.000 UTC,536553,53095944302.220665
2026-01-29 00:00:00.000 UTC,552086,64093476341.23485
2026-01-30 00:00:00.000 UTC,638822,61054813059.872765
2026-01-31 00:00:00.000 UTC,549405,49640324604.63914
2026-02-01 00:00:00.000 UTC,596511,58190090959.52904
2026-02-02 00:00:00.000 UTC,552082,66070144128.80572
2026-02-03 00:00:00.000 UTC,552202,65833207658.251854
2026-02-04 00:00:00.000 UTC,586709,63128838116.37787
2026-02-05 00:00:00.000 UTC,616166,97029531231.72266
2026-02-06 00:00:00.000 UTC,606394,77527657114.11548
2026-02-07 00:00:00.000 UTC,533041,55128235546.96602
2026-02-08 00:00:00.000 UTC,496470,66256792357.46332
2026-02-09 00:00:00.000 UTC,629970,80225665649.6529
2026-02-10 00:00:00.000 UTC,643887,60769921517.38352
2026-02-11 00:00:00.000 UTC,578434,79424913111.91492
2026-02-12 00:00:00.000 UTC,607453,75018530259.34988
2026-02-13 00:00:00.000 UTC,637896,55914791169.856895
2026-02-14 00:00:00.000 UTC,547960,37838980491.41363
2026-02-15 00:00:00.000 UTC,505465,39221390343.71991
2026-02-16 00:00:00.000 UTC,570948,39579866251.420815
2026-02-17 00:00:00.000 UTC,535567,43093688339.442955
2026-02-18 00:00:00.000 UTC,529598,34212411672.200554
2026-02-19 00:00:00.000 UTC,548348,47486717601.24433
2026-02-20 00:00:00.000 UTC,517568,54241339027.50561
2026-02-21 00:00:00.000 UTC,400835,61589407561.56001
2026-02-22 00:00:00.000 UTC,398770,37033408817.93804
2026-02-23 00:00:00.000 UTC,567451,76178962347.66136
2026-02-24 00:00:00.000 UTC,589230,76470851079.2454
2026-02-25 00:00:00.000 UTC,532051,65091166182.43084
2026-02-26 00:00:00.000 UTC,596397,68063293531.4634
2026-02-27 00:00:00.000 UTC,591589,60628034039.73839
2026-02-28 00:00:00.000 UTC,542594,60673131409.087814
2026-03-01 00:00:00.000 UTC,499160,36750301685.77319
2026-03-02 00:00:00.000 UTC,601542,64995170707.33706
2026-03-03 00:00:00.000 UTC,625352,60260397851.54218
2026-03-04 00:00:00.000 UTC,623511,50084021692.249725
2026-03-05 00:00:00.000 UTC,585605,48696865648.70213
2026-03-06 00:00:00.000 UTC,626109,38485396002.396
2026-03-07 00:00:00.000 UTC,433258,30999558364.01506
2026-03-08 00:00:00.000 UTC,427312,33959541023.56238
2026-03-09 00:00:00.000 UTC,611347,45995526456.73404
2026-03-10 00:00:00.000 UTC,629726,49283727751.54742
2026-03-11 00:00:00.000 UTC,631465,39022988314.54112
2026-03-12 00:00:00.000 UTC,578174,43516409334.21759
2026-03-13 00:00:00.000 UTC,606155,57698677108.28312
2026-03-14 00:00:00.000 UTC,460373,30853349473.26732
2026-03-15 00:00:00.000 UTC,507708,35977036724.52021
2026-03-16 00:00:00.000 UTC,594817,45758566691.2929
2026-03-17 00:00:00.000 UTC,604185,45727122289.52393
2026-03-18 00:00:00.000 UTC,637952,50903570788.9216
2026-03-19 00:00:00.000 UTC,670632,48228541039.38515
2026-03-20 00:00:00.000 UTC,667929,38165394227.62754
2026-03-21 00:00:00.000 UTC,487462,16873010031.75574
2026-03-22 00:00:00.000 UTC,566321,368016865974.1756
2026-03-23 00:00:00.000 UTC,595516,196887604195.6783
2026-03-24 00:00:00.000 UTC,588079,73499400509.26724
2026-03-25 00:00:00.000 UTC,686993,47652536220.40391
2026-03-26 00:00:00.000 UTC,602677,64851119204.73137
2026-03-27 00:00:00.000 UTC,631687,48134327528.08114
2026-03-28 00:00:00.000 UTC,526721,25111533014.990257
2026-03-29 00:00:00.000 UTC,554128,21557157580.149773
2026-03-30 00:00:00.000 UTC,648210,35798619171.613235
2026-03-31 00:00:00.000 UTC,553484,61616062760.29404
2026-04-01 00:00:00.000 UTC,729143,44468264803.0198
2026-04-02 00:00:00.000 UTC,605197,47367553816.99068
2026-04-03 00:00:00.000 UTC,534040,58890523774.45274
2026-04-04 00:00:00.000 UTC,409360,30782018377.234028
2026-04-05 00:00:00.000 UTC,365292,32354436681.777
2026-04-06 00:00:00.000 UTC,515400,52074761137.76499
2026-04-07 00:00:00.000 UTC,604950,55562615127.16739
2026-04-08 00:00:00.000 UTC,633003,48028023154.98064
2026-04-09 00:00:00.000 UTC,642386,65615982482.570305
2026-04-10 00:00:00.000 UTC,643712,42756240815.07074
2026-04-11 00:00:00.000 UTC,515525,31757297804.60203
2026-04-12 00:00:00.000 UTC,512304,25818872792.676018
2026-04-13 00:00:00.000 UTC,619784,54569821162.949425
2026-04-14 00:00:00.000 UTC,579264,48480386535.60079
2026-04-15 00:00:00.000 UTC,580573,46019438446.0023
2026-04-16 00:00:00.000 UTC,701708,45674876249.68032
2026-04-17 00:00:00.000 UTC,928796,34376356953.25912
2026-04-18 00:00:00.000 UTC,958859,24235148929.276093
2026-04-19 00:00:00.000 UTC,530868,36424434727.25593
2026-04-20 00:00:00.000 UTC,475669,42790889596.2702
2026-04-21 00:00:00.000 UTC,500799,56830032268.59308
2026-04-22 00:00:00.000 UTC,394634,26354969379.187515
2026-04-23 00:00:00.000 UTC,355215,25222865329.39613
